,GEO_ID,name,rentersless30,renters3050,renters5080,renters80100,renters100up,ownersless30,owners3050,owners5080,owners80100,owners100up,runitsless30,runits3050,runits5080,runits80up,ounitsless50,ounits5080,ounits80100,ounits100up,less30rentgap,3050rentgap,80uprentgap,less50owngap,5080owngap,80100owngap,100upowngap
162,05000US05103,"Ouachita County, Arkansas",969,760,618,195,742,655,914,934,1024,3549,860,960,1245,214,4268,1110,525,929,109,-627,723,-2699,-176,499,2620
163,05000US05105,"Perry County, Arkansas",179,169,143,59,143,246,380,670,605,1375,185,435,59,4,1730,730,325,330,-6,84,198,-1104,-60,280,1045
164,05000US05107,"Phillips County, Arkansas",1090,1023,781,418,789,290,473,579,459,1989,890,1315,1620,269,2630,815,159,349,200,-839,938,-1867,-236,300,1640
165,05000US05109,"Pike County, Arkansas",198,225,299,80,203,231,387,605,520,1772,315,410,240,14,1945,750,254,538,-117,59,269,-1327,-145,266,1234
166,05000US05111,"Poinsett County, Arkansas",706,745,692,343,864,364,565,940,964,3590,890,990,1360,99,3720,1610,460,525,-184,-668,1108,-2791,-670,504,3065
167,05000US05113,"Polk County, Arkansas",338,348,635,137,444,574,844,1204,1013,2794,525,595,665,115,2975,1510,545,1305,-187,-30,466,-1557,-306,468,1489
168,05000US05115,"Pope County, Arkansas",1810,1270,1815,723,2004,910,1505,2360,2480,9057,1170,1625,4250,585,4915,4659,2344,4010,640,-2435,2142,-2500,-2299,136,5047
169,05000US05117,"Prairie County, Arkansas",299,155,198,118,368,194,268,474,448,1544,400,325,415,4,1835,545,254,180,-101,-217,482,-1373,-71,194,1364
170,05000US05119,"Pulaski County, Arkansas",14995,11220,14050,7515,16140,7058,8139,12383,10748,55025,7365,16440,32935,7190,34385,29645,10449,20395,7630,-18885,16465,-19188,-17262,299,34630
171,05000US05121,"Randolph County, Arkansas",619,458,313,241,425,368,498,932,819,2944,390,750,810,110,2784,1190,390,964,229,-497,556,-1918,-258,429,1980
172,05000US05123,"St. Francis County, Arkansas",1189,700,760,179,1029,371,714,759,638,2909,980,900,1795,189,3874,965,244,570,209,-1035,1019,-2789,-206,394,2339
173,05000US05125,"Saline County, Arkansas",1329,1630,2745,1135,3050,1775,2330,5515,4745,20379,1410,3160,4630,685,11710,12115,3805,6555,-81,-1885,3500,-7605,-6600,940,13824
174,05000US05127,"Scott County, Arkansas",278,260,195,127,178,279,319,440,524,1560,345,450,215,29,1740,519,270,510,-67,-20,276,-1142,-79,254,1050
175,05000US05129,"Searcy County, Arkansas",209,164,86,62,154,263,332,370,524,1259,225,260,159,45,1249,635,215,604,-16,-73,171,-654,-265,309,655
176,05000US05131,"Sebastian County, Arkansas",4244,4005,3824,2110,6089,1614,2365,4592,3443,18634,1980,4850,10945,2465,10190,8950,3890,7730,2264,-7121,5734,-6211,-4358,-447,10904
177,05000US05133,"Sevier County, Arkansas",299,258,318,114,495,379,478,629,539,2648,435,550,474,25,2555,894,404,670,-136,-156,584,-1698,-265,135,1978
178,05000US05135,"Sharp County, Arkansas",488,414,528,135,367,415,709,1129,657,2669,390,720,780,40,3054,1104,470,915,98,-252,462,-1930,25,187,1754
179,05000US05137,"Stone County, Arkansas",209,380,145,165,225,279,645,725,595,1770,340,205,490,85,1580,610,374,1240,-131,-345,305,-656,115,221,530
180,05000US05139,"Union County, Arkansas",1068,840,875,360,1164,1255,1094,1583,1543,6840,845,965,1945,544,6620,2285,1099,2039,223,-1070,980,-4271,-702,444,4801
181,05000US05141,"Van Buren County, Arkansas",428,348,404,188,225,434,523,922,895,2687,544,345,550,139,2350,1189,535,1484,-116,-146,274,-1393,-267,360,1203
182,05000US05143,"Washington County, Arkansas",9090,7300,10064,4770,8190,3040,3640,6000,6130,27344,3885,16290,16400,2850,12290,16250,5450,11680,5205,-6336,10110,-5610,-10250,680,15664
183,05000US05145,"White County, Arkansas",1980,2090,1855,880,2780,1349,1774,3035,2485,11684,1710,2365,4530,985,8054,4969,2994,3970,270,-2675,2675,-4931,-1934,-509,7714
184,05000US05147,"Woodruff County, Arkansas",323,329,134,35,177,164,233,279,249,1005,275,365,329,10,1275,325,115,170,48,-195,202,-878,-46,134,835
185,05000US05149,"Yell County, Arkansas",517,288,604,233,548,274,445,1025,830,3060,565,600,770,260,2365,1110,725,1330,-48,-166,521,-1646,-85,105,1730
186,05000US06001,"Alameda County, California",67065,40385,38270,26855,94830,21315,23449,27839,27513,204910,29365,40060,83385,114595,16965,9930,13250,263485,37700,-45115,7090,27799,17909,14263,-58575
187,05000US06003,"Alpine County, California",10,20,12,12,16,36,22,35,27,151,19,8,14,14,24,19,34,205,-9,-2,14,34,16,-7,-54
188,05000US06005,"Amador County, California",574,835,633,215,1019,732,1020,1579,1594,6404,360,280,1935,695,1469,1275,1594,6843,214,-1302,539,283,304,0,-439
189,05000US06007,"Butte County, California",8450,6109,7625,3590,9545,3742,4865,6638,6668,30545,2695,3440,16990,12200,8005,7085,6750,29850,5755,-9365,935,602,-447,-82,695
190,05000US06009,"Calaveras County, California",810,689,1020,250,1120,1225,1574,2330,1729,7594,565,545,1695,1085,2000,2130,1920,8180,245,-675,285,799,200,-191,-586
191,05000US06011,"Colusa County, California",424,437,504,289,863,259,309,616,516,2857,290,520,1210,499,643,883,800,2288,134,-706,653,-75,-267,-284,569
192,05000US06013,"Contra Costa County, California",33385,21890,19750,14094,45270,19014,22024,27195,25070,164488,13540,20790,46195,53865,21620,20130,25325,190370,19845,-26445,5499,19418,7065,-255,-25882
193,05000US06015,"Del Norte County, California",1035,680,538,391,1042,774,694,1034,930,2980,530,690,1775,695,1780,934,980,2520,505,-1237,738,-312,100,-50,460
194,05000US06017,"El Dorado County, California",3380,3070,3370,1555,4765,3693,4175,6724,5418,33319,2095,2840,7055,4140,4020,3955,4610,40070,1285,-3685,2180,3848,2769,808,-6751
195,05000US06019,"Fresno County, California",35655,27170,27830,12654,38525,8823,12994,21305,17984,102293,13115,17745,67410,43555,23790,33115,26005,78979,22540,-39580,7624,-1973,-11810,-8021,23314
196,05000US06021,"Glenn County, California",1154,799,704,454,1080,456,628,856,858,3188,755,945,1935,569,835,1065,1210,2610,399,-1231,965,249,-209,-352,578
197,05000US06023,"Humboldt County, California",5069,4660,5315,2290,6135,2134,2899,4323,4434,17737,2385,2435,10410,8230,3339,1663,3170,22840,2684,-5095,195,1694,2660,1264,-5103
198,05000US06025,"Imperial County, California",5590,4145,3690,1448,4825,2235,2420,4019,3064,14739,3155,3910,9160,3475,6418,7835,4690,7130,2435,-5470,2798,-1763,-3816,-1626,7609
199,05000US06027,"Inyo County, California",376,524,767,244,988,373,528,803,722,2830,445,765,1245,460,1660,515,410,2599,-69,-478,772,-759,288,312,231
200,05000US06029,"Kern County, California",25390,20605,22670,11425,33350,9529,12929,22532,17214,93975,9135,16145,54680,33470,32185,36105,26245,60040,16255,-32010,11305,-9727,-13573,-9031,33935
201,05000US06031,"Kings County, California",3868,3495,4700,2179,6175,1199,1634,2869,2314,14042,2355,2985,9495,5590,4069,5870,4404,7944,1513,-4795,2764,-1236,-3001,-2090,6098
202,05000US06033,"Lake County, California",2365,1770,2029,654,2169,1930,2219,2785,2465,8990,1355,1335,3580,2705,4575,3410,2355,7765,1010,-1551,118,-426,-625,110,1225
203,05000US06035,"Lassen County, California",745,480,547,425,997,480,499,979,804,3848,550,685,1415,560,1740,1695,1030,2068,195,-868,862,-761,-716,-226,1780
204,05000US06037,"Los Angeles County, California",504295,329355,340385,162635,446185,136770,152700,237910,185780,835015,150025,229100,832585,571130,95555,106825,125940,1200120,354270,-492200,37690,193915,131085,59840,-365105
205,05000US06039,"Madera County, California",3834,3615,3775,1629,3900,2039,2145,4250,3790,16680,2340,1890,7965,4575,4080,5685,4795,13640,1494,-4190,954,104,-1435,-1005,3040
206,05000US06041,"Marin County, California",9775,6019,6605,3755,11408,5849,5730,8488,7294,41605,4775,4415,16475,11875,3045,2614,2075,59945,5000,-9870,3288,8534,5874,5219,-18340
207,05000US06043,"Mariposa County, California",530,419,269,293,659,429,473,729,660,3155,475,355,880,469,675,755,815,3289,55,-611,483,227,-26,-155,-134
208,05000US06045,"Mendocino County, California",3140,2835,2755,1360,3849,1554,1839,2975,2585,12325,2465,1480,4365,5635,2894,905,1470,15229,675,-1610,-426,499,2070,1115,-2904
209,05000US06047,"Merced County, California",8590,6864,8340,4470,9810,2484,3738,6853,5455,23804,4920,5705,19080,8345,7365,10600,6345,17390,3670,-10740,5935,-1143,-3747,-890,6414
210,05000US06049,"Modoc County, California",290,139,228,60,254,228,415,544,434,1225,200,330,438,10,1070,605,409,785,90,-210,304,-427,-61,25,440
211,05000US06051,"Mono County, California",109,191,580,335,929,208,173,380,291,1669,384,295,1000,474,315,390,415,1789,-275,-420,790,66,-10,-124,-120
212,05000US06053,"Monterey County, California",9520,10860,14590,6865,20225,3671,4789,8568,7608,40600,4135,4615,21805,31515,5135,3725,4530,51500,5385,-7215,-4425,3325,4843,3078,-10900
213,05000US06055,"Napa County, California",3080,3365,3290,1975,6375,2015,2479,3892,3944,19669,1935,1670,6435,8055,2935,1189,1579,25540,1145,-3145,295,1559,2703,2365,-5871
214,05000US06057,"Nevada County, California",2184,1910,1774,1240,3299,2045,3028,4267,3829,17785,1275,765,4105,4270,2469,1405,2330,24310,909,-2331,269,2604,2862,1499,-6525
215,05000US06059,"Orange County, California",103550,75780,90390,45900,120790,48870,52675,87965,73790,340590,30435,32875,204820,168295,37110,26315,40160,490010,73115,-114430,-1605,64435,61650,33630,-149420
216,05000US06061,"Placer County, California",7565,5100,7930,4485,15340,6054,6519,10507,10188,66702,2870,3265,15595,18680,5390,5845,8820,79540,4695,-7665,1145,7183,4662,1368,-12838
217,05000US06063,"Plumas County, California",595,550,325,252,539,390,513,1025,869,3665,370,505,1160,235,905,1250,825,3315,225,-835,556,-2,-225,44,350
218,05000US06065,"Riverside County, California",48390,41555,50675,26015,82285,32309,37169,66080,55130,283545,17725,19275,84355,127580,55485,60059,49584,306920,30665,-33680,-19280,13993,6021,5546,-23375
219,05000US06067,"Sacramento County, California",60280,41640,47145,24410,63280,20129,24913,42240,36750,177735,18855,38115,129795,50010,34340,56625,52065,156145,41425,-82650,37680,10702,-14385,-15315,21590
220,05000US06069,"San Benito County, California",1089,1293,1103,994,1865,488,624,1509,1289,7384,785,940,2425,2170,610,574,665,9298,304,-1322,689,502,935,624,-1914
221,05000US06071,"San Bernardino County, California",55350,42240,49970,26075,80670,25443,31433,52019,45235,224295,18025,21830,104045,110420,52440,59719,43095,221175,37325,-54075,-3675,4436,-7700,2140,3120
222,05000US06073,"San Diego County, California",110835,89670,105500,56800,159790,44225,47220,80675,68340,361805,37600,43705,218680,222615,43135,29259,47770,475470,73235,-113180,-6025,48310,51416,20570,-113665
223,05000US06075,"San Francisco County, California",60795,25280,29620,17645,91630,13440,12026,18825,15679,77720,43640,38955,62910,79455,4420,3130,3054,124350,17155,-33290,29820,21046,15695,12625,-46630
224,05000US06077,"San Joaquin County, California",19090,18275,19330,10325,32065,7158,8498,15112,13422,83260,7665,8115,43190,40100,14340,18485,14308,78810,11425,-23860,2290,1316,-3373,-886,4450
225,05000US06079,"San Luis Obispo County, California",9575,6190,8895,4175,13174,4274,4983,8110,7430,39614,3805,3750,18070,16370,4365,2460,2980,54080,5770,-9175,979,4892,5650,4450,-14466
226,05000US06081,"San Mateo County, California",21305,16825,20244,11509,35520,13404,13163,22090,19169,92445,8320,12085,43620,41380,6125,3384,3395,144479,12985,-23376,5649,20442,18706,15774,-52034
227,05000US06083,"Santa Barbara County, California",14140,11535,14910,6765,21360,5067,5804,10459,8863,47314,5620,6840,21255,34995,5875,6660,6974,56635,8520,-6345,-6870,4996,3799,1889,-9321
228,05000US06085,"Santa Clara County, California",59675,38735,36000,24470,112720,30155,29030,35325,33775,234260,26730,31535,77615,135710,22510,7809,10425,319720,32945,-41615,1480,36675,27516,23350,-85460
229,05000US06087,"Santa Cruz County, California",11175,7145,7230,3435,9555,4434,5023,7908,7140,33963,4465,5150,13990,14945,3415,2614,2550,48820,6710,-6760,-1955,6042,5294,4590,-14857
230,05000US06089,"Shasta County, California",5795,4585,6125,2535,7365,3164,3679,6705,5539,26670,2100,2985,11965,9335,6045,6923,7600,24255,3695,-5840,565,798,-218,-2061,2415
231,05000US06091,"Sierra County, California",48,50,62,8,73,165,83,128,122,424,14,49,139,35,370,160,75,360,34,-77,46,-122,-32,47,64
232,05000US06093,"Siskiyou County, California",1579,1460,1399,622,1524,1190,1258,2268,1863,6569,1205,1380,2950,1035,2675,2854,2174,5015,374,-1551,1111,-227,-586,-311,1554
233,05000US06095,"Solano County, California",11600,8790,11389,6310,20885,4748,6219,11544,9964,57803,4635,4655,23550,26140,8710,11360,12865,56130,6965,-12161,1055,2257,184,-2901,1673
234,05000US06097,"Sonoma County, California",13385,10655,15905,8935,26570,6924,8083,14284,12954,75335,7190,5090,24735,38430,9545,3495,4530,98115,6195,-8830,-2925,5462,10789,8424,-22780
235,05000US06099,"Stanislaus County, California",14110,12870,15645,7354,23550,5220,6690,13268,10528,63823,6640,5840,34380,26680,11930,15745,16164,55200,7470,-18735,4224,-20,-2477,-5636,8623
236,05000US06101,"Sutter County, California",2255,2515,3185,1719,4155,1024,1303,2221,1825,12414,1060,1450,6550,4765,2355,3380,2992,9970,1195,-3365,1109,-28,-1159,-1167,2444
237,05000US06103,"Tehama County, California",1990,1910,1710,494,1693,1038,2000,2385,2400,8660,1145,1580,3975,1085,3045,3465,2900,6825,845,-2265,1102,-7,-1080,-500,1835
238,05000US06105,"Trinity County, California",555,473,303,191,182,399,461,603,449,1982,305,345,835,220,445,409,355,2663,250,-532,153,415,194,94,-681
239,05000US06107,"Tulare County, California",14945,12430,12700,4960,14110,5989,7734,12314,9365,42384,6590,11725,27825,13030,15255,20829,14140,26900,8355,-15125,6040,-1532,-8515,-4775,15484
240,05000US06109,"Tuolumne County, California",1430,949,1480,730,2220,1263,1174,2025,1945,9592,845,855,3370,1735,1840,1285,2309,10448,585,-1890,1215,597,740,-364,-856
241,05000US06111,"Ventura County, California",19960,17340,21469,10335,30244,11139,14368,23860,20329,105094,9335,8410,37275,44340,10855,8615,13820,138820,10625,-15806,-3761,14652,15245,6509,-33726
242,05000US06113,"Yolo County, California",10715,5705,6910,3495,8205,2567,2710,4510,4123,24631,3715,5835,15355,10130,3749,4150,4924,25464,7000,-8445,1570,1528,360,-801,-833
243,05000US06115,"Yuba County, California",2205,2115,2219,1213,3035,999,954,2085,1980,9619,1235,1340,4845,3390,2808,3168,2259,7020,970,-2626,858,-855,-1083,-279,2599
244,05000US08001,"Adams County, Colorado",11714,10599,14785,7100,13105,7532,10045,17779,14935,57134,3985,12115,30140,11050,19685,35120,21444,29960,7729,-15355,9155,-2108,-17341,-6509,27174
245,05000US08003,"Alamosa County, Colorado",1019,413,493,188,499,364,570,612,402,1472,645,1010,840,109,1115,1265,539,530,374,-347,578,-181,-653,-137,942
246,05000US08005,"Arapahoe County, Colorado",16675,14990,21320,10444,24440,7788,10155,20489,18029,93135,5225,11805,48230,22615,15659,37970,28295,66430,11450,-26910,12269,2284,-17481,-10266,26705
247,05000US08007,"Archuleta County, Colorado",150,424,270,160,469,279,544,705,614,2090,180,275,695,324,518,665,505,2639,-30,-425,305,305,40,109,-549
248,05000US08009,"Baca County, Colorado",95,94,87,68,104,165,188,283,156,436,260,134,50,12,860,164,50,117,-165,37,160,-507,119,106,319
249,05000US08011,"Bent County, Colorado",251,132,133,29,102,137,175,273,252,388,165,355,145,0,930,90,50,144,86,-12,131,-618,183,202,244
250,05000US08013,"Boulder County, Colorado",14375,8700,6138,4125,13885,6015,6725,5954,7035,52025,5065,11545,14620,15990,8050,7115,9805,53395,9310,-8482,2020,4690,-1161,-2770,-1370
251,05000US08014,"Broomfield County, Colorado",1140,1017,1770,1070,3615,698,1078,1913,1819,11879,430,640,3000,4560,904,2784,2710,10950,710,-1230,125,872,-871,-891,929
252,05000US08015,"Chaffee County, Colorado",324,309,564,153,460,493,533,919,709,3694,240,600,650,320,510,505,705,4595,84,-86,293,516,414,4,-901
253,05000US08017,"Cheyenne County, Colorado",36,27,59,30,57,57,50,105,72,328,89,85,19,4,350,113,50,60,-53,40,83,-243,-8,22,268
254,05000US08019,"Clear Creek County, Colorado",203,174,239,77,298,257,174,739,634,1868,190,440,280,90,418,599,565,1828,13,-41,285,13,140,69,40
255,05000US08021,"Conejos County, Colorado",236,186,109,67,73,343,402,448,383,934,350,220,90,4,1198,714,123,328,-114,19,136,-453,-266,260,606
256,05000US08023,"Costilla County, Colorado",190,142,53,20,33,191,174,254,241,343,220,159,70,0,529,260,100,220,-30,-17,53,-164,-6,141,123
257,05000US08025,"Crowley County, Colorado",71,79,65,52,62,173,98,223,242,273,69,93,120,39,660,165,39,63,2,-55,75,-389,58,203,210
258,05000US08027,"Custer County, Colorado",95,72,133,10,83,244,132,293,234,753,50,189,124,15,261,290,230,1135,45,9,78,115,3,4,-382
259,05000US08029,"Delta County, Colorado",1004,785,669,283,760,895,808,1819,1269,4233,635,900,1645,334,1615,2220,1245,3750,369,-976,709,88,-401,24,483
260,05000US08031,"Denver County, Colorado",35305,21680,28143,14895,43364,10195,12755,20755,16790,86310,16105,25390,61255,40625,15860,30435,18595,80300,19200,-33112,17634,7090,-9680,-1805,6010
261,05000US08033,"Dolores County, Colorado",27,34,39,8,48,69,80,131,97,217,49,50,44,0,289,90,59,150,-22,-5,56,-140,41,38,67
262,05000US08035,"Douglas County, Colorado",2090,2338,3499,3094,12325,3048,3553,7074,7029,70179,1155,890,7490,13830,2340,7790,12760,68214,935,-3991,1589,4261,-716,-5731,1965
263,05000US08037,"Eagle County, Colorado",633,893,1259,698,1760,527,789,1604,1369,8559,439,955,2460,1400,1270,1340,1068,9080,194,-1201,1058,46,264,301,-521
264,05000US08039,"Elbert County, Colorado",161,138,223,84,282,494,489,1034,797,5263,253,250,220,183,783,965,1014,5322,-92,3,183,200,69,-217,-59
265,05000US08041,"El Paso County, Colorado",17685,17240,21855,10965,24040,9999,11765,23139,19848,96039,5875,22565,47770,15555,21325,55225,29955,53429,11810,-25915,19450,439,-32086,-10107,42610
266,05000US08043,"Fremont County, Colorado",1132,898,783,455,920,1030,1323,2639,1985,6197,735,1265,1945,264,3290,4459,1670,3384,397,-1162,1111,-937,-1820,315,2813
267,05000US08045,"Garfield County, Colorado",1144,840,1520,1010,2620,680,1015,1950,1494,8813,560,1075,3040,2470,1965,1500,1605,9085,584,-1520,1160,-270,450,-111,-272
268,05000US08047,"Gilpin County, Colorado",85,75,118,80,180,102,183,300,240,1205,80,85,280,90,280,343,350,1190,5,-162,170,5,-43,-110,15
269,05000US08049,"Grand County, Colorado",273,254,417,213,624,278,402,403,420,2436,265,305,985,220,470,770,664,2244,8,-568,617,210,-367,-244,192
270,05000US08051,"Gunnison County, Colorado",394,578,653,299,755,319,339,301,431,2473,250,655,1190,595,389,439,418,2749,144,-537,459,269,-138,13,-276
271,05000US08053,"Hinsdale County, Colorado",12,38,23,18,22,26,30,47,26,140,20,65,24,0,33,14,23,224,-8,-1,40,23,33,3,-84
272,05000US08055,"Huerfano County, Colorado",224,258,272,27,105,257,302,448,422,948,290,340,244,20,1039,583,165,685,-66,28,112,-480,-135,257,263
273,05000US08057,"Jackson County, Colorado",44,18,43,25,57,28,45,54,76,193,100,55,23,0,149,74,78,143,-56,20,82,-76,-20,-2,50
274,05000US08059,"Jefferson County, Colorado",12105,11435,15955,8170,18855,8779,9788,21645,19785,104650,4365,11975,33975,16220,9570,32335,29944,90385,7740,-18020,10805,8997,-10690,-10159,14265
275,05000US08061,"Kiowa County, Colorado",28,14,52,23,33,59,64,115,98,170,57,60,14,8,320,67,14,58,-29,38,48,-197,48,84,112
276,05000US08063,"Kit Carson County, Colorado",138,244,284,82,155,176,210,425,379,1115,305,290,255,50,975,484,205,448,-167,29,187,-589,-59,174,667
277,05000US08065,"Lake County, Colorado",140,365,224,250,419,145,119,380,320,1114,115,475,665,155,455,404,360,689,25,-441,514,-191,-24,-40,425
278,05000US08067,"La Plata County, Colorado",1510,939,1714,898,1885,960,1247,2188,2174,8810,905,1660,2620,1755,1900,1650,1659,10135,605,-906,1028,307,538,515,-1325
279,05000US08069,"Larimer County, Colorado",10770,9525,10240,5040,10320,5115,6639,12127,10473,51719,4360,9915,23280,8330,7005,18600,16115,43940,6410,-13040,7030,4749,-6473,-5642,7779
