"Location","Year","Series","Series Code","Permits"
"Anchorage Municipality",2012,"Units in 2-unit Multi-Family Structures",4.0,12.0
"Anchorage Municipality",2013,"Units in 2-unit Multi-Family Structures",4.0,10.0
"Anchorage Municipality",2014,"Units in 2-unit Multi-Family Structures",4.0,0
"Anchorage Municipality",2015,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Anchorage Municipality",2016,"Units in 2-unit Multi-Family Structures",4.0,0
"Anchorage Municipality",2017,"Units in 2-unit Multi-Family Structures",4.0,0
"Anchorage Municipality",2018,"Units in 2-unit Multi-Family Structures",4.0,0
"Anchorage Municipality",2019,"Units in 2-unit Multi-Family Structures",4.0,0
"Anchorage Municipality",1999,"Units in 3- and 4-unit Multi-Family Structures",5.0,56.0
"Anchorage Municipality",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,26.0
"Anchorage Municipality",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,84.0
"Anchorage Municipality",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,120.0
"Anchorage Municipality",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,177.0
"Anchorage Municipality",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,66.0
"Anchorage Municipality",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,189.0
"Anchorage Municipality",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,67.0
"Anchorage Municipality",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,119.0
"Anchorage Municipality",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,53.0
"Anchorage Municipality",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,39.0
"Anchorage Municipality",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,19.0
"Anchorage Municipality",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Anchorage Municipality",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0
"Anchorage Municipality",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,28.0
"Anchorage Municipality",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,22.0
"Anchorage Municipality",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,36.0
"Anchorage Municipality",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,37.0
"Anchorage Municipality",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,47.0
"Anchorage Municipality",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,48.0
"Anchorage Municipality",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,48.0
"Anchorage Municipality",1999,"Units in 5+ Unit Multi-Family Structures",6.0,304.0
"Anchorage Municipality",2000,"Units in 5+ Unit Multi-Family Structures",6.0,133.0
"Anchorage Municipality",2001,"Units in 5+ Unit Multi-Family Structures",6.0,178.0
"Anchorage Municipality",2002,"Units in 5+ Unit Multi-Family Structures",6.0,267.0
"Anchorage Municipality",2003,"Units in 5+ Unit Multi-Family Structures",6.0,523.0
"Anchorage Municipality",2004,"Units in 5+ Unit Multi-Family Structures",6.0,486.0
"Anchorage Municipality",2005,"Units in 5+ Unit Multi-Family Structures",6.0,435.0
"Anchorage Municipality",2006,"Units in 5+ Unit Multi-Family Structures",6.0,605.0
"Anchorage Municipality",2007,"Units in 5+ Unit Multi-Family Structures",6.0,263.0
"Anchorage Municipality",2008,"Units in 5+ Unit Multi-Family Structures",6.0,56.0
"Anchorage Municipality",2009,"Units in 5+ Unit Multi-Family Structures",6.0,161.0
"Anchorage Municipality",2010,"Units in 5+ Unit Multi-Family Structures",6.0,74.0
